164 1547 65 1445 1291 2 0 207635
165 1564 66 1445 1289 2 0 206593
166 1541 67 1449 1267 2 0 201701
167 1524 68 1450 1250 2 0 198112
168 1520 60 1451 1241 2 0 195276
169 1523 65 1456 1253 2 0 198957
170 1506 63 1457 1234 2 0 191931
171 1503 66 1458 1225 2 0 188475
172 1517 65 1459 1233 2 0 190656
173 1532 67 1459 1261 2 0 199097
174 1528 73 1462 1247 2 0 197034
175 1514 69 1466 1229 2 0 191981
176 1494 72 1468 1204 2 0 187495
177 1517 65 1470 1235 2 0 192963
178 1515 73 1473 1215 2 0 188647
179 1542 62 1474 1261 2 0 200032
180 1530 71 1475 1271 2 0 201409
181 1517 66 1475 1243 2 0 194761
182 1518 67 1476 1261 2 0 200872
183 1516 70 1476 1248 2 0 196038
184 1505 67 1478 1226 2 0 189362
185 1499 63 1479 1213 2 0 187843
186 1499 65 1480 1209 2 0 185774
187 1510 61 1481 1227 2 0 188945
188 1486 72 1485 1208 2 0 184831
189 1494 74 1489 1203 2 0 184010
190 1499 73 1491 1204 2 0 185723
191 1500 70 1493 1201 2 0 185294
192 1497 60 1497 1212 2 0 186718
193 1512 63 1498 1240 2 0 195038
194 1504 68 1499 1225 2 0 191821
195 1537 65 1500 1272 2 0 202718
196 1521 69 1501 1224 2 0 192330
197 1488 69 1504 1183 2 0 181019
198 1523 65 1506 1235 2 0 193118
199 1509 68 1507 1224 2 0 190035
200 1504 65 1508 1218 2 0 189582
201 1523 59 1509 1244 2 0 196644
202 1521 68 1511 1223 2 0 190084
203 1566 70 1512 1276 2 0 203852
204 1540 75 1512 1259 2 0 199508
205 1523 71 1513 1223 2 0 189717
206 1531 73 1513 1250 2 0 197080
207 1549 69 1513 1293 2 0 207617
208 1546 65 1514 1303 2 0 210803
209 1552 57 1514 1296 2 0 208234
210 1535 60 1518 1250 2 0 197566
211 1523 67 1518 1248 2 0 197574
212 1547 59 1519 1274 2 0 203540
213 1529 64 1519 1265 2 0 200623
214 1532 65 1520 1272 2 0 202630
215 1541 62 1522 1289 2 0 207411
216 1539 68 1523 1267 2 0 202478
217 1540 70 1523 1250 2 0 199519
218 1490 69 1526 1173 2 0 177528
219 1505 79 1527 1200 2 0 185095
220 1522 74 1528 1239 2 0 193693
221 1527 71 1529 1261 2 0 199835
222 1537 73 1529 1260 2 0 200308
223 1542 66 1530 1264 2 0 201612
224 1502 69 1531 1207 2 0 186029
225 1517 67 1532 1232 2 0 191115
226 1514 68 1535 1225 2 0 190497
227 1494 68 1536 1206 2 0 186086
228 1502 66 1538 1241 2 0 193084
229 1511 74 1540 1222 2 0 189927
230 1529 72 1541 1264 2 0 200367
231 1498 65 1544 1205 2 0 184300
232 1526 66 1546 1242 2 0 195410
233 1559 71 1550 1289 2 0 207183
234 1559 66 1552 1307 2 0 212251
235 1524 63 1554 1261 2 0 199753
236 1493 64 1557 1219 2 0 188718
237 1515 67 1560 1243 2 0 196143
238 1524 73 1562 1236 2 0 192273
239 1534 64 1562 1263 2 0 199384
240 1541 66 1563 1274 2 0 203405
241 1521 69 1565 1250 2 0 197540
242 1504 64 1566 1218 2 0 187858
243 1516 65 1566 1245 2 0 195371
244 1523 69 1566 1251 2 0 197618
245 1519 71 1568 1236 2 0 193123
246 1506 57 1569 1240 2 0 193120
247 1521 64 1572 1244 2 0 195009
248 1542 59 1574 1263 2 0 200090
249 1520 58 1576 1233 2 0 192403
250 1505 66 1577 1224 2 0 189266
251 1526 64 1579 1251 2 0 196246
252 1544 64 1582 1279 2 0 203270
253 1511 62 1582 1245 2 0 194969
254 1544 61 1585 1262 2 0 199567
255 1574 64 1587 1301 2 0 210215
256 1514 68 1590 1215 2 0 187381
257 1520 62 1590 1247 2 0 195245
258 1528 73 1591 1254 2 0 196154
259 1504 71 1591 1202 2 0 185318
260 1531 65 1593 1243 2 0 197379
261 1509 72 1598 1208 2 0 187953
262 1530 66 1599 1252 2 0 197282
263 1559 67 1599 1298 2 0 209938
264 1542 65 1600 1266 2 0 201131
265 1526 66 1602 1248 2 0 197612
266 1536 67 1605 1259 2 0 199378
267 1519 66 1608 1223 2 0 191572
268 1499 65 1610 1216 2 0 188877
269 1508 70 1612 1238 2 0 191743
270 1500 57 1612 1216 2 0 188427
271 1538 63 1612 1259 2 0 200516
272 1506 69 1613 1232 2 0 191192
273 1538 66 1613 1262 2 0 199284
274 1517 63 1613 1255 2 0 198451
275 1550 72 1614 1288 2 0 208087
276 1567 72 1615 1293 2 0 209108
277 1506 63 1615 1233 2 0 193258
278 1494 59 1616 1224 2 0 189726
279 1497 63 1616 1231 2 0 191516
280 1507 65 1619 1244 2 0 194631
281 1533 68 1619 1261 2 0 200223
282 1529 63 1621 1247 2 0 196104
283 1536 67 1622 1263 2 0 200639
284 1545 64 1623 1274 2 0 204084
285 1571 61 1623 1297 2 0 209989
286 1555 68 1624 1280 2 0 205134
287 1545 75 1626 1264 2 0 199612
288 1479 74 1627 1175 2 0 176784
289 1505 70 1627 1212 2 0 186669
290 1486 66 1628 1202 2 0 183591
291 1500 65 1631 1206 2 0 184066
292 1491 61 1632 1204 2 0 185697
293 1513 64 1633 1226 2 0 191649
294 1530 66 1635 1254 2 0 198134
295 1559 75 1636 1274 2 0 203091
296 1559 70 1637 1281 2 0 206586
297 1538 60 1637 1289 2 0 207016
298 1549 65 1637 1297 2 0 210231
299 1536 62 1637 1265 2 0 200893
300 1539 67 1640 1262 2 0 199222
301 1509 69 1640 1229 2 0 191305
302 1507 68 1641 1220 2 0 189293
303 1537 63 1641 1249 2 0 197970
304 1536 63 1641 1262 2 0 200880
305 1546 65 1643 1282 2 0 205856
306 1556 61 1645 1305 2 0 210059
307 1542 67 1647 1280 2 0 206490
308 1527 67 1648 1273 2 0 202157
309 1520 61 1649 1254 2 0 195581
310 1510 65 1652 1246 2 0 193798
