t	N	S	f197536	f197553	f205457	f205440	f197537
3933	1113	93	282	377	151	90	6
3934	1138	86	286	391	168	92	7
3935	1111	90	276	368	164	84	6
3936	1138	87	284	368	180	90	6
3937	1133	81	275	377	175	91	7
3938	1131	87	282	388	162	89	5
3939	1110	76	270	376	158	87	6
3940	1126	81	288	375	162	92	4
3941	1113	83	276	380	167	81	4
3942	1104	83	273	372	156	86	3
3943	1102	80	267	359	170	83	2
3944	1133	86	282	368	174	94	8
3945	1134	87	276	369	180	92	5
3946	1162	84	299	397	168	100	5
3947	1152	88	289	376	181	94	4
3948	1155	91	312	392	173	95	6
3949	1139	87	301	387	156	97	6
3950	1134	86	287	371	151	102	6
3951	1148	88	298	381	154	101	7
3952	1120	89	284	364	159	89	10
3953	1108	79	283	367	156	86	10
3954	1150	87	297	368	175	92	8
3955	1146	86	288	387	180	88	7
3956	1127	85	279	372	175	88	7
3957	1125	86	283	371	166	90	8
3958	1145	84	294	385	180	89	4
3959	1130	98	292	370	164	92	5
3960	1111	88	284	371	166	83	3
3961	1123	88	274	392	175	80	9
3962	1113	92	275	384	167	81	8
3963	1148	89	294	382	180	89	10
3964	1129	87	276	369	173	91	4
3965	1113	83	280	374	164	83	9
3966	1120	85	286	383	162	85	9
3967	1096	90	271	363	155	85	7
3968	1131	88	282	384	169	89	8
3969	1121	82	280	379	164	89	11
3970	1108	92	271	383	148	88	5
3971	1154	84	290	413	169	95	5
3972	1129	87	280	412	159	90	5
3973	1118	89	273	387	174	83	9
3974	1137	87	292	375	182	83	12
3975	1140	92	294	376	182	86	5
3976	1101	85	274	379	162	81	9
3977	1158	81	303	390	172	98	10
3978	1154	90	296	373	182	94	8
3979	1154	86	309	387	166	97	10
3980	1130	80	290	368	169	88	9
3981	1115	95	276	381	165	88	8
3982	1117	94	271	387	155	95	6
3983	1128	91	285	382	153	97	6
3984	1128	86	278	390	166	88	10
3985	1150	86	300	388	174	94	10
3986	1136	86	288	384	164	92	5
3987	1140	83	283	392	176	90	15
3988	1142	81	282	389	171	91	9
3989	1166	88	284	405	178	97	6
3990	1118	99	274	379	169	84	8
3991	1104	88	294	367	154	81	6
3992	1122	89	309	369	145	95	4
3993	1150	88	293	391	163	99	10
3994	1148	81	286	387	163	100	10
3995	1166	84	290	403	173	103	6
3996	1149	91	281	402	164	96	10
3997	1122	91	271	383	155	93	9
3998	1117	89	282	375	164	85	8
3999	1132	92	280	367	168	96	5
4000	1146	88	292	380	170	91	11
4001	1167	75	305	381	181	94	6
4002	1153	89	282	396	176	94	3
4003	1138	91	290	385	169	89	1
4004	1125	87	283	381	151	96	5
4005	1110	90	285	370	150	89	11
4006	1112	87	273	364	163	87	9
4007	1127	96	302	375	161	91	9
4008	1142	87	293	386	167	93	9
4009	1105	88	279	371	160	84	7
4010	1144	83	303	393	158	96	5
4011	1137	86	299	393	159	96	4
4012	1143	79	296	396	156	97	4
4013	1103	86	282	391	157	81	8
4014	1140	88	287	396	174	88	8
4015	1160	80	305	390	189	88	7
4016	1142	85	292	383	176	90	6
4017	1155	87	299	384	177	95	4
4018	1143	83	282	378	169	97	5
4019	1142	94	297	381	159	97	4
4020	1173	82	324	398	174	96	2
4021	1131	86	304	370	165	88	8
4022	1133	85	301	378	166	89	8
4023	1122	85	292	373	165	86	7
4024	1102	88	287	366	163	80	6
4025	1118	94	289	373	168	85	6
4026	1110	84	280	387	163	84	8
4027	1098	86	282	375	167	76	9
4028	1147	83	292	395	185	86	8
4029	1170	81	303	395	188	91	3
4030	1152	81	287	405	181	88	6
4031	1117	91	278	379	166	84	10
4032	1142	82	292	386	176	87	8
4033	1118	86	283	367	167	86	10
4034	1132	83	294	376	165	93	9
4035	1137	88	297	372	164	97	7
4036	1130	84	302	369	168	90	2
4037	1124	94	278	372	173	87	3
4038	1126	92	286	390	174	83	4
4039	1136	92	294	377	168	91	4
4040	1106	84	265	378	168	83	5
4041	1134	85	291	383	162	93	5
4042	1107	82	286	370	153	87	7
4043	1127	78	289	379	168	86	4
4044	1141	80	286	393	165	92	5
4045	1131	84	296	365	161	94	3
4046	1106	87	269	362	160	84	4
4047	1170	84	301	390	179	100	1
4048	1141	81	292	400	168	89	2
4049	1152	80	286	393	181	91	2
4050	1168	80	306	401	183	95	4
4051	1099	79	292	366	159	79	12
4052	1132	80	294	399	160	88	10
4053	1123	92	281	377	166	86	4
4054	1135	87	273	365	182	90	5
4055	1153	89	295	385	175	94	6
4056	1138	78	294	380	178	87	11
4057	1153	87	284	390	192	88	5
4058	1140	90	287	396	171	90	6
4059	1128	88	281	389	160	93	10
4060	1125	75	282	398	162	90	11
4061	1119	83	273	399	169	85	8
4062	1128	81	290	385	166	85	4
4063	1152	85	300	399	169	93	7
4064	1148	87	295	377	173	95	7
4065	1121	84	276	386	167	86	8
4066	1139	81	285	386	171	91	9
4067	1143	85	304	374	176	90	11
4068	1137	84	301	376	173	86	12
4069	1115	84	287	368	163	85	6
4070	1149	78	287	382	181	91	9
4071	1166	81	308	405	175	97	2
4072	1177	81	311	400	182	99	3
4073	1137	87	294	387	161	92	5
4074	1128	86	278	381	156	95	7
4075	1132	90	297	383	159	91	6
4076	1128	90	285	389	163	88	4
4077	1090	91	274	365	150	81	3
4078	1101	89	286	357	158	84	4
4079	1102	89	275	366	175	77	4
4080	1146	92	290	379	181	91	3
4081	1149	84	294	397	170	93	8
4082	1161	84	281	412	187	93	6
4083	1130	88	276	370	181	88	5
4084	1131	78	283	380	181	83	8
4085	1146	82	297	394	176	90	3
4086	1142	79	294	401	174	88	3
4087	1130	77	280	386	169	90	5
4088	1117	79	268	388	169	83	6
4089	1136	77	288	392	171	85	5
4090	1125	91	277	388	163	89	7
4091	1145	83	292	390	169	96	5
4092	1128	85	290	384	167	85	5
4093	1099	91	274	354	163	84	5
4094	1109	83	277	368	169	82	11
4095	1126	83	277	388	182	82	6
4096	1114	84	274	379	173	82	3
4097	1140	93	269	387	176	91	7
4098	1152	77	293	376	184	90	7
4099	1125	81	291	369	170	88	4
4100	1121	84	284	373	164	89	5
4101	1102	86	280	366	157	86	5
4102	1125	84	278	386	168	88	4
4103	1157	83	307	382	177	95	5
4104	1138	87	297	394	170	90	5
4105	1149	85	301	391	166	96	8
4106	1150	83	294	382	178	95	5
4107	1116	85	284	382	170	83	2
4108	1136	83	302	383	166	93	1
4109	1144	94	288	390	171	94	4
4110	1138	92	285	383	172	89	6
4111	1116	84	275	383	166	86	8
4112	1112	86	280	388	154	85	4
4113	1145	79	293	405	174	93	4
4114	1143	90	303	385	169	91	3
4115	1121	80	286	377	166	85	6
4116	1100	95	283	369	146	85	8
4117	1103	90	274	378	155	82	7
4118	1150	84	304	386	173	89	5
4119	1155	81	306	392	186	88	5
4120	1156	90	300	394	172	96	5
4121	1121	86	293	362	177	83	8
4122	1149	88	291	389	177	91	5
4123	1133	94	286	387	165	91	4
4124	1116	85	292	372	148	93	6
4125	1118	91	288	368	158	94	3
4126	1110	91	276	384	161	86	4
4127	1089	91	262	362	168	77	3
4128	1156	87	285	397	188	92	3
4129	1174	84	314	386	193	94	4
4130	1144	81	293	376	185	84	7
4131	1116	99	281	364	173	83	8
4132	1126	99	285	376	167	86	4
4133	1134	81	295	383	165	89	5
4134	1123	85	292	370	160	89	8
4135	1119	88	281	391	154	93	6
4136	1150	86	294	393	172	91	6
4137	1131	81	295	383	157	90	6
4138	1096	91	269	364	151	86	10
4139	1103	92	274	364	152	87	14
4140	1112	90	271	400	155	86	11
4141	1076	89	258	373	142	81	6
4142	1112	83	286	391	158	83	3
4143	1122	81	297	389	154	89	8
4144	1094	80	278	380	153	82	6
4145	1081	93	262	368	153	77	3
4146	1110	88	275	380	155	84	4
4147	1143	86	285	385	174	94	9
4148	1119	90	282	362	168	87	6
4149	1108	92	271	364	172	81	8
4150	1135	87	295	370	170	91	10
4151	1133	81	288	381	178	85	8
4152	1136	87	299	370	170	88	10
4153	1154	80	297	399	175	93	5
4154	1122	94	286	373	171	84	4
4155	1157	83	301	393	170	97	5
4156	1118	90	293	381	156	88	9
4157	1108	84	276	374	162	83	11
4158	1133	85	300	382	162	86	3
4159	1157	82	325	375	171	93	2
4160	1123	91	301	373	160	89	4
4161	1152	77	304	395	172	95	2
4162	1111	84	282	371	154	89	11
4163	1097	74	270	368	155	87	5
4164	1128	80	289	374	168	88	8
4165	1117	77	287	374	155	90	7
4166	1116	80	286	379	160	83	5
4167	1093	91	275	362	149	84	4
4168	1089	89	275	359	159	78	5
4169	1126	84	302	383	150	92	3
4170	1159	82	305	392	163	103	5
4171	1138	85	292	383	166	94	3
4172	1127	83	289	381	160	92	5
4173	1172	82	321	385	176	99	6
4174	1175	77	308	393	174	101	6
4175	1142	81	291	377	165	95	7
4176	1163	87	291	402	175	97	12
4177	1122	88	267	375	173	87	10
4178	1149	82	286	382	166	98	12
4179	1134	82	286	379	174	88	8
4180	1143	83	296	390	178	88	13
4181	1143	88	308	389	162	93	8
4182	1127	90	301	369	157	93	7
4183	1127	87	288	372	161	95	5
4184	1110	88	281	375	162	83	9
4185	1130	90	289	380	166	89	10
4186	1130	83	302	380	167	87	6
4187	1134	87	295	379	160	95	5
4188	1118	86	287	375	155	91	2
4189	1119	83	281	377	150	91	3
4190	1125	75	273	394	162	92	4
4191	1084	82	268	372	157	76	5
4192	1094	87	272	380	155	79	3
4193	1114	82	281	370	168	83	4
4194	1153	81	291	373	182	94	4
4195	1109	91	276	369	154	90	6
4196	1140	83	293	392	170	91	6
4197	1146	85	313	390	162	95	8
4198	1134	92	291	387	175	89	10
4199	1106	88	271	368	169	81	7
4200	1105	89	269	381	161	83	8
4201	1116	77	271	381	174	84	15
4202	1133	85	299	375	172	84	7
4203	1166	87	303	390	170	102	10
4204	1112	87	280	370	164	88	7
4205	1176	82	304	405	174	102	7
4206	1146	100	295	378	156	100	6
4207	1154	86	301	384	168	95	3
4208	1121	74	285	379	168	83	5
4209	1118	82	288	385	159	85	4
4210	1107	85	288	372	160	83	6
4211	1122	88	282	378	164	89	5
4212	1089	85	272	368	159	79	6
4213	1086	92	265	368	147	81	8
4214	1119	81	291	376	158	86	8
4215	1140	81	295	388	172	89	8
4216	1111	81	283	370	169	84	6
4217	1128	84	290	379	156	93	6
4218	1147	90	297	395	173	93	5
4219	1129	86	286	382	178	84	5
4220	1129	83	286	377	183	83	4
4221	1156	84	288	405	177	95	6
4222	1157	83	298	391	176	94	4
4223	1147	82	301	378	179	88	6
4224	1135	88	308	369	172	87	4
4225	1122	80	291	374	173	84	8
4226	1150	83	301	385	190	85	9
4227	1138	85	290	375	174	90	8
4228	1117	97	285	370	159	89	4
4229	1126	84	289	373	164	93	12
4230	1123	88	279	369	168	90	7
4231	1115	94	270	375	162	89	6
4232	1147	90	293	379	182	91	3
4233	1132	84	290	380	171	88	9
4234	1137	83	283	387	178	86	8
4235	1140	80	297	384	166	90	7
4236	1124	83	289	359	166	88	9
4237	1143	84	304	372	176	88	5
4238	1122	95	283	372	170	84	6
4239	1075	90	271	352	153	75	10
4240	1125	90	289	371	161	90	7
4241	1102	91	270	368	159	86	9
4242	1123	85	276	366	186	82	9
4243	1134	95	285	383	175	87	1
4244	1111	93	285	366	160	87	2
4245	1122	88	281	382	166	90	4
4246	1110	88	263	382	171	85	3
4247	1138	88	286	371	182	89	4
4248	1118	83	278	376	169	88	4
4249	1134	74	295	393	169	89	8
4250	1139	78	286	383	180	88	11
4251	1118	85	287	367	166	82	12
4252	1116	90	284	356	173	84	9
4253	1070	86	270	356	146	77	5
4254	1090	90	267	371	153	83	4
4255	1110	88	269	378	162	88	8
4256	1132	83	283	374	171	91	11
4257	1146	86	295	385	173	92	6
4258	1132	84	282	397	166	89	6
4259	1156	87	288	408	175	92	4
4260	1151	88	297	401	172	93	2
4261	1131	91	287	381	172	87	9
4262	1112	93	282	369	169	81	9
4263	1115	85	284	369	162	85	8
4264	1152	81	289	383	177	93	2
4265	1125	78	296	381	159	90	6
4266	1152	86	299	397	165	95	5
4267	1133	84	301	375	163	88	3
4268	1113	91	282	361	175	79	4
4269	1092	86	286	368	162	75	3
4270	1121	87	298	350	167	88	3
4271	1100	91	283	370	154	84	3
4272	1135	82	311	381	165	89	4
4273	1138	83	297	384	159	94	2
4274	1157	88	294	393	175	97	5
4275	1144	86	303	387	165	92	3
4276	1128	82	287	391	156	92	4
4277	1111	87	284	364	159	87	7
4278	1114	85	288	372	167	85	8
4279	1115	93	280	363	159	89	7
4280	1091	87	287	358	152	81	7
4281	1111	82	301	368	155	86	5
4282	1119	95	291	362	168	82	8
4283	1083	91	268	360	152	82	7
4284	1135	88	291	369	176	88	7
4285	1117	90	286	378	171	85	12
4286	1146	78	304	379	179	91	10
4287	1147	85	286	389	171	93	10
4288	1132	90	289	380	167	89	4
4289	1129	88	290	364	168	88	5
4290	1110	88	286	370	172	82	5
4291	1122	96	293	378	164	85	11
4292	1146	88	280	394	180	88	7
4293	1126	85	273	386	170	90	8
4294	1131	83	284	379	166	92	7
4295	1125	85	277	391	169	86	8
4296	1119	85	287	375	164	86	9
4297	1092	88	267	358	157	83	7
4298	1119	88	283	373	165	87	8
4299	1138	79	291	393	171	88	5
4300	1150	82	291	402	168	95	7
4301	1135	89	286	385	169	91	11
4302	1122	87	293	375	168	87	12
4303	1150	84	299	396	164	96	11
4304	1179	81	304	410	178	102	9
4305	1136	83	303	395	174	83	8
4306	1151	79	309	383	171	93	5
4307	1144	84	304	385	167	93	9
4308	1147	80	303	380	166	97	9
4309	1141	84	285	389	172	93	3
4310	1145	84	284	388	171	95	2
4311	1153	83	293	383	175	96	9
4312	1122	84	278	363	168	90	9
4313	1133	79	288	368	167	95	6
4314	1121	82	285	375	162	88	6
4315	1124	80	276	372	173	87	8
4316	1123	91	296	369	154	92	6
4317	1105	84	273	356	159	87	6
4318	1106	89	282	343	165	84	9
4319	1102	94	275	359	159	86	5
4320	1149	79	296	403	174	90	7
4321	1135	85	299	384	169	90	7
4322	1143	80	291	409	168	94	4
4323	1122	88	297	387	161	89	5
4324	1113	93	280	371	176	81	6
4325	1128	91	274	379	175	88	8
4326	1137	83	287	385	175	88	8
4327	1138	86	294	392	166	91	4
4328	1138	76	296	375	159	97	0
4329	1135	82	299	377	172	91	3
4330	1149	92	298	382	173	93	5
4331	1149	84	308	381	174	92	7
4332	1119	86	286	374	162	91	7
4333	1127	92	283	385	162	92	5
4334	1138	97	296	393	163	90	3
4335	1140	88	297	388	164	91	1
4336	1141	82	291	387	164	91	3
4337	1129	84	289	382	162	90	5
4338	1134	81	288	396	160	93	8
4339	1139	88	292	378	163	92	8
4340	1090	84	268	365	151	83	3
4341	1081	85	261	364	159	79	7
4342	1109	85	287	364	155	85	10
4343	1111	95	280	369	168	80	5
4344	1145	85	309	388	168	91	5
4345	1115	90	297	366	154	86	8
4346	1123	91	306	350	165	87	8
4347	1137	81	292	370	176	87	8
4348	1098	89	287	352	152	83	7
4349	1134	83	300	378	160	91	6
4350	1098	82	290	353	159	80	8
4351	1106	86	294	356	155	84	9
4352	1079	81	275	357	159	74	7
4353	1122	83	280	378	172	83	6
4354	1102	91	280	376	153	88	4
4355	1165	91	299	393	179	98	5
4356	1142	85	291	385	170	92	5
4357	1134	88	278	387	173	89	6
4358	1105	93	286	367	148	90	10
4359	1110	94	283	373	144	91	8
4360	1149	85	291	405	164	95	6
4361	1138	84	286	394	167	91	6
4362	1136	74	305	384	162	91	8
4363	1129	84	295	381	164	90	5
4364	1125	86	283	390	163	87	5
4365	1114	89	296	378	148	87	6
4366	1121	85	281	373	161	88	7
4367	1137	86	305	365	157	96	7
4368	1130	81	301	379	165	91	10
4369	1155	85	294	380	175	99	3
4370	1137	76	278	382	171	94	6
4371	1140	89	292	388	165	93	9
4372	1137	85	287	398	165	91	4
4373	1146	90	295	392	168	91	4
4374	1149	80	309	386	178	87	4
4375	1134	84	304	372	163	92	3
4376	1144	76	309	388	165	92	8
4377	1156	87	307	390	178	94	8
4378	1136	82	286	381	176	89	9
4379	1150	92	292	386	171	96	5
4380	1160	88	290	403	174	100	3
4381	1126	85	284	368	162	93	4
4382	1118	83	282	353	161	92	7
4383	1112	88	285	369	152	90	3
4384	1113	94	275	372	153	89	10
4385	1089	100	272	358	151	83	5
4386	1109	87	293	352	157	88	7
4387	1097	99	279	350	154	85	13
4388	1133	87	305	369	161	93	7
4389	1125	93	299	377	157	91	4
4390	1137	89	297	373	164	95	2
4391	1145	79	289	388	178	92	5
4392	1150	85	294	396	165	96	4
4393	1138	83	287	386	172	91	6
4394	1106	88	271	376	168	80	3
4395	1088	87	269	357	165	78	4
4396	1133	91	297	363	176	89	6
4397	1127	87	305	377	167	86	2
4398	1143	87	293	387	174	90	1
4399	1125	84	281	393	174	82	3
4400	1099	89	278	373	166	78	3
4401	1111	90	279	389	161	84	4
4402	1119	92	287	384	164	85	3
4403	1128	89	296	380	167	89	6
4404	1112	85	290	383	164	84	6
4405	1140	86	298	384	175	89	10
4406	1153	83	303	392	171	92	8
4407	1140	87	293	394	172	89	5
4408	1162	81	304	402	169	97	8
4409	1138	85	310	390	159	92	7
4410	1105	89	274	374	162	84	6
4411	1115	81	288	377	159	87	6
4412	1132	76	297	383	172	83	7
4413	1119	80	274	369	167	89	8
4414	1083	75	259	373	149	85	10
4415	1104	81	265	374	164	85	10
4416	1113	85	280	376	158	87	10
4417	1122	88	287	371	163	88	6
4418	1105	86	269	381	162	83	4
4419	1080	80	260	374	156	76	9
4420	1120	83	274	387	166	85	11
4421	1119	84	287	391	159	85	8
4422	1116	89	283	362	168	84	9
4423	1165	98	300	374	180	94	4
4424	1119	100	289	368	153	91	5
4425	1138	85	293	395	153	96	4
4426	1094	85	290	367	142	86	5
4427	1096	80	286	365	152	82	9
4428	1118	82	288	368	162	90	9
4429	1135	81	284	390	177	87	5
4430	1107	81	273	372	169	80	9
4431	1115	78	269	387	167	80	7
4432	1117	88	275	373	168	83	7
4433	1101	80	287	369	161	78	8
4434	1128	81	289	387	168	87	6
4435	1116	84	280	384	169	84	7
4436	1160	78	299	412	181	91	4
4437	1132	82	284	382	167	91	10
4438	1113	90	281	378	160	84	9
4439	1117	91	287	371	159	86	13
4440	1093	86	275	381	149	82	11
4441	1102	85	290	358	159	83	4
4442	1092	87	282	357	158	83	6
4443	1089	99	272	361	148	85	5
4444	1102	87	289	368	163	79	3
4445	1109	79	293	382	155	83	5
4446	1145	82	299	390	171	90	4
4447	1154	85	295	402	180	90	5
4448	1136	82	284	389	170	91	4
4449	1108	80	282	372	159	84	8
4450	1133	81	295	363	169	91	8
4451	1147	85	304	385	170	93	10
4452	1136	84	294	391	162	95	9
4453	1133	84	282	388	172	91	6
4454	1120	85	292	381	163	90	4
4455	1151	85	320	382	159	98	4
4456	1125	86	288	370	156	95	4
4457	1108	91	287	370	151	87	5
4458	1090	87	265	361	157	84	6
4459	1116	91	273	386	162	88	4
4460	1134	94	290	387	163	93	7
4461	1150	81	295	391	169	95	14
4462	1112	79	288	385	158	84	7
4463	1115	80	287	378	164	85	14
4464	1118	85	277	380	167	87	11
4465	1128	92	290	376	166	89	4
4466	1132	92	280	368	167	94	2
4467	1133	90	293	369	171	90	5
4468	1171	87	297	391	175	100	3
4469	1144	92	300	383	169	92	7
4470	1108	88	282	369	169	81	7
4471	1115	86	283	393	155	86	3
4472	1125	85	293	381	160	89	5
4473	1143	83	301	381	171	96	8
4474	1102	93	274	360	163	85	8
4475	1098	85	284	377	152	83	7
4476	1134	91	289	373	170	91	7
4477	1112	90	276	383	166	83	4
4478	1152	91	298	391	174	94	10
4479	1138	88	305	378	166	90	7
4480	1110	90	281	391	156	83	6
4481	1149	81	300	391	169	97	6
4482	1118	87	282	384	160	88	7
4483	1152	84	285	386	191	88	8
4484	1140	90	285	383	178	88	9
4485	1119	92	292	378	156	85	6
4486	1114	92	295	382	160	83	7
4487	1144	86	294	394	172	93	4
4488	1138	92	288	393	175	85	5
4489	1106	96	290	371	156	83	6
4490	1117	84	294	371	148	94	4
4491	1139	88	297	386	169	91	6
4492	1121	89	299	373	160	87	3
4493	1089	87	280	375	163	74	5
4494	1147	80	289	379	176	96	9
4495	1131	86	299	385	172	88	6
4496	1127	92	293	381	162	88	8
4497	1143	88	302	381	173	90	7
4498	1105	99	282	360	156	90	3
4499	1136	90	294	386	170	87	2
4500	1098	95	283	356	164	82	10
4501	1116	90	286	368	165	86	8
4502	1111	91	288	373	160	83	5
4503	1119	86	301	365	169	82	2
4504	1119	85	282	362	163	90	5
4505	1110	80	279	370	167	79	6
4506	1124	87	294	379	159	89	4
4507	1140	88	307	370	164	95	5
4508	1110	95	284	369	155	86	10
4509	1119	92	288	370	168	83	12
4510	1134	82	294	381	167	90	8
4511	1105	91	273	376	157	87	7
4512	1124	96	277	380	179	81	3
4513	1134	95	292	379	169	90	4
4514	1138	91	292	384	173	91	3
4515	1108	88	283	365	165	85	6
4516	1133	81	303	370	167	90	7
4517	1160	84	296	398	177	95	5
4518	1116	81	280	378	163	86	5
4519	1152	81	289	398	177	93	3
4520	1142	80	294	399	160	94	5
4521	1139	79	299	373	167	91	7
4522	1132	86	310	385	159	92	6
4523	1117	83	297	381	156	85	6
4524	1121	85	294	376	162	84	5
4525	1120	86	301	372	166	85	6
4526	1154	89	296	390	184	90	6
4527	1127	93	296	375	169	86	10
4528	1113	87	281	374	173	79	9
4529	1104	97	275	384	167	76	7
4530	1117	90	267	390	169	81	12
4531	1081	99	265	359	158	74	11
4532	1112	90	284	365	161	87	5
4533	1102	91	289	373	157	79	7
4534	1125	89	287	377	164	86	11
4535	1106	86	290	368	146	87	11
4536	1095	85	285	367	144	84	8
4537	1115	80	295	370	161	86	9
4538	1115	86	283	380	159	89	5
4539	1118	90	286	381	166	84	8
4540	1108	84	288	372	153	86	5
4541	1132	81	292	383	168	89	3
4542	1116	87	295	376	158	85	7
4543	1114	87	281	381	168	82	9
4544	1138	88	284	386	179	85	10
4545	1129	81	292	383	158	90	6
4546	1098	91	270	373	160	81	6
4547	1121	97	268	373	177	83	5
4548	1173	88	296	402	183	96	4
4549	1146	88	280	401	170	95	4
4550	1146	83	297	393	166	93	4
4551	1134	85	293	383	156	95	7
4552	1105	77	283	371	158	84	4
4553	1088	84	264	361	167	79	4
4554	1103	77	282	366	169	82	6
4555	1135	81	288	380	178	87	9
4556	1133	81	298	374	166	94	4
4557	1135	82	293	387	167	90	3
4558	1136	89	289	396	161	93	2
4559	1131	88	297	387	162	91	4
4560	1097	77	291	365	158	76	8
4561	1119	77	296	383	155	89	10
4562	1118	86	288	370	156	91	9
4563	1133	86	291	385	161	95	7
4564	1155	86	296	390	163	102	6
4565	1143	85	291	389	165	96	6
4566	1114	83	278	369	151	93	12
4567	1142	76	296	390	167	94	4
4568	1158	88	308	379	175	98	4
4569	1120	88	294	371	153	91	4
4570	1086	84	286	368	150	79	4
4571	1111	90	293	364	172	77	5
4572	1112	97	299	354	159	85	7
4573	1084	81	277	365	147	80	10
4574	1138	78	296	389	169	92	8
4575	1147	78	299	395	167	95	6
4576	1127	81	288	381	158	94	4
4577	1126	90	276	384	172	86	6
4578	1122	83	275	400	168	82	2
4579	1129	79	283	395	165	85	8
4580	1097	77	275	378	151	87	14
4581	1164	82	299	403	178	96	7
4582	1144	85	312	393	158	95	4
4583	1146	89	306	389	170	89	5
4584	1128	93	291	377	166	87	4
4585	1126	89	290	379	168	87	3
4586	1128	84	279	385	170	89	8
4587	1156	80	303	400	160	99	12
4588	1153	82	313	398	162	95	4
4589	1114	87	292	383	156	86	4
4590	1098	88	272	379	169	80	5
4591	1105	89	276	384	167	78	5
4592	1123	90	283	367	174	86	7
4593	1121	89	298	380	168	79	7
4594	1130	79	285	380	184	80	8
4595	1109	80	284	388	163	83	7
4596	1174	81	314	404	176	96	5
4597	1163	77	322	402	171	95	6
4598	1133	83	304	385	168	85	2
4599	1151	81	297	391	176	89	5
4600	1129	81	283	388	167	89	5
4601	1162	81	307	399	180	91	6
4602	1122	81	294	375	163	90	7
4603	1140	87	297	375	169	90	7
4604	1128	81	301	357	165	92	7
4605	1107	86	285	367	152	89	7
4606	1123	94	299	379	156	91	7
4607	1134	89	290	388	169	90	5
4608	1088	95	263	371	161	80	7
4609	1134	86	293	378	159	97	7
4610	1123	84	297	383	160	85	5
4611	1117	89	280	377	154	86	5
4612	1110	95	275	365	156	88	9
4613	1143	90	298	378	182	90	5
4614	1124	91	280	384	173	83	5
4615	1118	96	266	386	171	86	5
4616	1102	93	271	372	165	79	2
4617	1137	77	287	389	171	89	7
4618	1127	90	273	367	171	89	6
4619	1141	76	290	383	164	91	9
4620	1142	90	300	383	168	91	7
4621	1132	92	297	387	163	93	4
4622	1133	89	310	379	162	89	7
4623	1131	90	297	368	169	89	5
4624	1118	81	292	387	156	85	8
4625	1112	96	278	376	157	86	5
4626	1146	84	300	387	163	97	5
4627	1129	91	273	391	163	90	7
4628	1104	81	280	373	149	89	9
4629	1129	90	284	384	160	95	8
4630	1116	87	300	377	161	83	7
4631	1111	95	284	368	161	87	9
4632	1150	95	291	393	170	94	5
4633	1119	86	273	392	165	85	5
4634	1124	90	279	383	170	88	8
4635	1140	92	293	375	172	93	10
4636	1146	91	304	385	171	91	6
4637	1159	89	308	382	177	94	8
4638	1162	87	291	393	181	97	4
4639	1130	80	289	376	163	94	7
4640	1149	88	307	376	169	95	5
4641	1131	89	304	380	160	91	10
4642	1116	83	286	383	172	80	6
4643	1143	90	286	400	182	91	3
4644	1110	91	260	382	170	87	5
4645	1144	98	280	392	165	94	5
4646	1138	90	299	370	167	93	7
4647	1149	87	302	378	171	94	6
4648	1150	82	316	386	164	95	4
4649	1152	84	308	386	176	90	5
4650	1157	81	298	394	179	91	5
4651	1140	88	288	381	185	82	3
4652	1169	80	313	389	185	94	3
4653	1122	82	293	385	164	86	7
4654	1143	85	294	385	167	98	11
4655	1119	87	276	378	165	87	12
4656	1130	79	289	396	160	91	8
4657	1136	78	288	392	172	88	9
4658	1103	91	287	363	158	83	7
4659	1122	94	290	361	164	91	6
4660	1101	90	293	360	155	85	4
4661	1130	82	291	383	170	87	9
4662	1119	82	293	382	165	84	12
4663	1154	80	294	389	180	92	5
4664	1149	77	300	402	171	90	5
4665	1144	83	291	395	177	89	7
4666	1128	82	285	377	176	85	7
4667	1115	81	280	384	163	87	6
4668	1101	77	276	391	161	81	6
4669	1130	88	287	376	164	91	8
4670	1118	90	279	375	172	83	5
4671	1102	97	274	359	165	83	2
4672	1120	82	290	370	165	89	6
4673	1123	89	284	385	165	86	3
4674	1113	82	295	363	164	84	6
4675	1163	84	313	399	174	97	6
4676	1146	84	284	405	178	91	11
4677	1112	87	286	369	166	84	9
4678	1095	84	288	357	154	84	11
4679	1137	86	299	386	171	86	5
4680	1150	89	303	397	169	95	4
4681	1143	82	279	396	177	92	12
4682	1136	85	278	402	177	86	8
4683	1154	87	283	398	182	91	8
4684	1129	82	282	370	171	91	9
4685	1138	74	295	376	174	88	10
4686	1153	81	291	392	184	91	9
4687	1151	83	288	379	183	95	6
4688	1145	83	302	377	175	89	7
4689	1128	84	295	384	161	93	3
4690	1112	84	273	380	158	87	5
4691	1106	89	284	362	162	82	3
4692	1081	91	280	355	148	76	5
4693	1105	76	292	368	150	84	5
4694	1116	81	276	379	178	81	5
4695	1153	84	300	387	185	86	9
4696	1146	83	304	389	172	92	8
4697	1150	82	305	383	161	99	11
4698	1138	85	301	392	158	93	9
4699	1115	84	283	382	158	86	3
4700	1108	90	286	369	160	81	5
4701	1149	85	298	386	161	98	6
4702	1162	89	300	407	174	95	5
4703	1113	86	280	392	158	86	6
4704	1125	86	307	378	146	97	4
4705	1111	95	285	364	156	91	7
4706	1121	81	295	372	163	88	9
4707	1109	90	271	368	161	87	8
4708	1147	86	297	384	176	93	5
